,Unnamed: 0,Player,Nation,Pos,Squad,Comp,Age,Born,Playing Time MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard Sh/90,Standard SoT/90,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG,Expected npxG,Expected npxG/Sh,Expected G-xG,Expected np:G-xG,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,Expected xA,Expected A-xAG,KP,1/3,PPA,CrsPA,PrgP,Att,Pass Types Live,Pass Types Dead,Pass Types FK,Pass Types TB,Pass Types Sw,Pass Types Crs,Pass Types TI,Pass Types CK,Corner Kicks In,Corner Kicks Out,Corner Kicks Str,Outcomes Cmp,Outcomes Off,Outcomes Blocks,SCA SCA,SCA SCA90,SCA Types PassLive,SCA Types PassDead,SCA Types TO,SCA Types Sh,SCA Types Fld,SCA Types Def,GCA GCA,GCA GCA90,GCA Types PassLive,GCA Types PassDead,GCA Types TO,GCA Types Sh,GCA Types Fld,GCA Types Def,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,Performance CrdY,Performance CrdR,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG,Performance Recov,Aerial Duels Won,Aerial Duels Lost,Aerial Duels Won%
1712,1765,Patrick Osterhage,de GER,MF,Freiburg,de Bundesliga,24-344,2000.0,14.0,14.0,1075.0,11.9,0.0,14.0,0.0,0.0,1.17,0.0,0.0,0.0,21.7,0.0,0.0,0.0,0.8,0.8,0.05,-0.8,-0.8,394.0,475.0,82.9,5806.0,1135.0,220.0,249.0,88.4,138.0,151.0,91.4,18.0,32.0,56.3,0.0,0.8,1.3,-0.8,8.0,29.0,4.0,0.0,32.0,475.0,466.0,9.0,8.0,0.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,394.0,0.0,17.0,25.0,2.09,19.0,0.0,1.0,2.0,2.0,1.0,2.0,0.17,1.0,0.0,0.0,1.0,0.0,0.0,25.0,16.0,9.0,15.0,1.0,6.0,14.0,42.9,8.0,13.0,2.0,11.0,14.0,39.0,11.0,0.0,597.0,20.0,134.0,341.0,124.0,21.0,597.0,18.0,7.0,38.9,9.0,50.0,289.0,1396.0,570.0,13.0,9.0,3.0,14.0,10.0,387.0,25.0,3.0,1.0,1.0,15.0,12.0,5.0,5.0,14.0,16.0,0.0,0.0,0.0,51.0,11.0,16.0,40.7
1713,2457,Patrick Wimmer,at AUT,"MF,FW",Wolfsburg,de Bundesliga,23-225,2001.0,12.0,9.0,635.0,7.1,0.0,9.0,2.0,22.2,1.28,0.28,0.0,0.0,17.0,0.0,0.0,0.0,1.2,1.2,0.13,-1.2,-1.2,107.0,174.0,61.5,1764.0,756.0,55.0,77.0,71.4,34.0,52.0,65.4,12.0,22.0,54.5,2.0,1.0,0.9,1.0,11.0,12.0,9.0,2.0,29.0,174.0,152.0,21.0,3.0,2.0,0.0,14.0,4.0,10.0,4.0,6.0,0.0,107.0,1.0,12.0,23.0,3.26,13.0,5.0,1.0,0.0,3.0,1.0,5.0,0.71,3.0,0.0,0.0,0.0,1.0,1.0,15.0,10.0,7.0,6.0,2.0,6.0,12.0,50.0,6.0,10.0,1.0,9.0,9.0,24.0,4.0,0.0,260.0,4.0,43.0,110.0,112.0,21.0,260.0,16.0,8.0,50.0,8.0,50.0,125.0,684.0,368.0,10.0,11.0,3.0,21.0,9.0,140.0,23.0,3.0,1.0,0.0,12.0,14.0,4.0,14.0,9.0,10.0,0.0,0.0,0.0,30.0,15.0,28.0,34.9
1714,2094,Patrik Schick,cz CZE,FW,Leverkusen,de Bundesliga,28-352,1996.0,12.0,5.0,502.0,5.6,9.0,28.0,14.0,50.0,5.02,2.51,0.32,0.64,11.5,0.0,0.0,0.0,5.0,5.0,0.18,4.0,4.0,109.0,139.0,78.4,1314.0,163.0,77.0,97.0,79.4,25.0,31.0,80.6,0.0,0.0,0.0,0.0,0.4,0.5,-0.4,6.0,4.0,3.0,0.0,10.0,139.0,132.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,109.0,0.0,3.0,13.0,2.33,8.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,4.0,3.0,0.0,217.0,3.0,14.0,81.0,122.0,48.0,217.0,13.0,5.0,38.5,8.0,61.5,126.0,451.0,88.0,1.0,2.0,2.0,12.0,13.0,173.0,51.0,2.0,0.0,0.0,6.0,6.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,7.0,15.0,16.0,48.4
1715,1468,Patrizio Masini,it ITA,"MF,FW",Genoa,it Serie A,23-349,2001.0,7.0,0.0,108.0,1.2,0.0,1.0,0.0,0.0,0.83,0.0,0.0,0.0,14.8,0.0,0.0,0.0,0.2,0.2,0.15,-0.2,-0.2,15.0,23.0,65.2,258.0,72.0,6.0,9.0,66.7,6.0,7.0,85.7,2.0,3.0,66.7,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,23.0,23.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,2.0,5.0,4.17,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,2.0,4.0,0.0,1.0,1.0,100.0,0.0,4.0,0.0,4.0,0.0,6.0,7.0,0.0,53.0,6.0,13.0,28.0,14.0,6.0,53.0,1.0,0.0,0.0,0.0,0.0,20.0,186.0,98.0,4.0,3.0,1.0,4.0,2.0,22.0,1.0,1.0,0.0,0.0,6.0,6.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,6.0,3.0,2.0,60.0
1716,559,Patson Daka,zm ZAM,"FW,MF",Leicester City,eng Premier League,26-093,1998.0,8.0,1.0,217.0,2.4,1.0,3.0,1.0,33.3,1.24,0.41,0.33,1.0,17.8,0.0,0.0,0.0,0.2,0.2,0.07,0.8,0.8,21.0,38.0,55.3,301.0,56.0,12.0,18.0,66.7,8.0,13.0,61.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.0,33.0,5.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,21.0,0.0,5.0,1.0,0.41,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.41,0.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,3.0,2.0,4.0,8.0,50.0,4.0,3.0,1.0,2.0,0.0,5.0,5.0,0.0,69.0,5.0,13.0,31.0,27.0,9.0,69.0,5.0,1.0,20.0,2.0,40.0,35.0,191.0,86.0,3.0,3.0,1.0,4.0,5.0,39.0,10.0,0.0,0.0,0.0,2.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,4.0,9.0,30.8
1717,366,Pau Cabanes,es ESP,"MF,FW",Villarreal,es La Liga,19-328,2005.0,7.0,0.0,101.0,1.1,1.0,3.0,2.0,66.7,2.67,1.78,0.33,0.5,14.4,0.0,0.0,0.0,0.4,0.4,0.14,0.6,0.6,46.0,64.0,71.9,683.0,134.0,29.0,34.0,85.3,15.0,21.0,71.4,1.0,3.0,33.3,0.0,0.3,0.2,-0.3,3.0,1.0,2.0,0.0,6.0,64.0,63.0,1.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,46.0,0.0,3.0,8.0,7.13,6.0,0.0,1.0,0.0,1.0,0.0,2.0,1.78,1.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,2.0,1.0,2.0,2.0,100.0,0.0,3.0,0.0,3.0,0.0,3.0,1.0,1.0,86.0,1.0,7.0,23.0,57.0,7.0,86.0,10.0,4.0,40.0,5.0,50.0,57.0,362.0,187.0,9.0,8.0,4.0,6.0,3.0,68.0,29.0,0.0,0.0,0.0,3.0,2.0,0.0,6.0,0.0,3.0,1.0,0.0,0.0,6.0,1.0,0.0,100.0
1718,548,Pau Cubarsí,es ESP,DF,Barcelona,es La Liga,17-354,2007.0,19.0,17.0,1488.0,16.5,0.0,7.0,0.0,0.0,0.42,0.0,0.0,0.0,8.4,0.0,0.0,0.0,0.7,0.7,0.1,-0.7,-0.7,1341.0,1436.0,93.4,26125.0,8920.0,407.0,430.0,94.7,809.0,838.0,96.5,116.0,150.0,77.3,1.0,0.9,0.5,0.1,6.0,106.0,2.0,1.0,100.0,1436.0,1385.0,50.0,40.0,2.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,1341.0,1.0,4.0,22.0,1.33,21.0,0.0,0.0,1.0,0.0,0.0,4.0,0.24,3.0,0.0,0.0,1.0,0.0,0.0,16.0,12.0,12.0,3.0,1.0,9.0,16.0,56.3,7.0,5.0,4.0,1.0,9.0,25.0,40.0,0.0,1541.0,113.0,599.0,910.0,35.0,16.0,1541.0,4.0,4.0,100.0,0.0,0.0,971.0,4509.0,2551.0,10.0,8.0,0.0,4.0,1.0,1207.0,3.0,3.0,0.0,0.0,13.0,8.0,0.0,2.0,9.0,12.0,0.0,1.0,0.0,51.0,36.0,22.0,62.1
1719,1650,Pau Navarro,es ESP,DF,Villarreal,es La Liga,19-260,2005.0,7.0,2.0,338.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,200.0,87.0,3286.0,1162.0,62.0,67.0,92.5,92.0,103.0,89.3,17.0,23.0,73.9,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,14.0,200.0,174.0,24.0,5.0,0.0,1.0,2.0,19.0,0.0,0.0,0.0,0.0,174.0,2.0,1.0,2.0,0.53,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,4.0,3.0,2.0,7.0,10.0,70.0,3.0,6.0,3.0,3.0,1.0,10.0,15.0,0.0,235.0,15.0,92.0,119.0,25.0,2.0,235.0,3.0,1.0,33.3,2.0,66.7,105.0,426.0,198.0,1.0,1.0,0.0,2.0,0.0,126.0,3.0,0.0,0.0,0.0,6.0,3.0,0.0,2.0,1.0,6.0,0.0,0.0,0.0,18.0,3.0,5.0,37.5
1720,2314,Pau Torres,es ESP,DF,Aston Villa,eng Premier League,27-360,1997.0,18.0,18.0,1549.0,17.2,0.0,8.0,2.0,25.0,0.46,0.12,0.0,0.0,11.7,0.0,0.0,0.0,0.5,0.5,0.06,-0.5,-0.5,936.0,1062.0,88.1,16190.0,6187.0,406.0,431.0,94.2,464.0,499.0,93.0,55.0,110.0,50.0,0.0,0.0,0.3,0.0,1.0,90.0,7.0,0.0,70.0,1062.0,965.0,94.0,55.0,4.0,8.0,1.0,3.0,0.0,0.0,0.0,0.0,936.0,3.0,3.0,11.0,0.64,8.0,0.0,0.0,3.0,0.0,0.0,2.0,0.12,1.0,0.0,0.0,1.0,0.0,0.0,18.0,13.0,11.0,6.0,1.0,9.0,14.0,64.3,5.0,13.0,9.0,4.0,6.0,24.0,49.0,2.0,1165.0,176.0,542.0,555.0,74.0,13.0,1165.0,14.0,13.0,92.9,1.0,7.1,734.0,4934.0,3293.0,31.0,19.0,0.0,3.0,3.0,836.0,4.0,1.0,0.0,0.0,6.0,6.0,0.0,1.0,6.0,13.0,0.0,0.0,0.0,52.0,14.0,21.0,40.0
1721,2395,Pau Victor Delgado,es ESP,FW,Barcelona,es La Liga,23-045,2001.0,13.0,1.0,194.0,2.2,2.0,8.0,4.0,50.0,3.71,1.86,0.25,0.5,16.6,0.0,0.0,0.0,2.0,2.0,0.24,0.0,0.0,66.0,85.0,77.6,978.0,146.0,39.0,43.0,90.7,23.0,32.0,71.9,4.0,5.0,80.0,1.0,0.4,0.3,0.6,4.0,4.0,3.0,0.0,6.0,85.0,82.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,66.0,0.0,2.0,8.0,3.69,6.0,0.0,1.0,0.0,1.0,0.0,2.0,0.92,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,5.0,1.0,4.0,2.0,3.0,4.0,0.0,120.0,4.0,11.0,55.0,57.0,12.0,120.0,11.0,7.0,63.6,4.0,36.4,66.0,297.0,136.0,2.0,2.0,2.0,6.0,7.0,89.0,21.0,2.0,0.0,0.0,5.0,3.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,13.0,2.0,1.0,66.7
1722,997,Paul Hennrich,de GER,MF,Hoffenheim,de Bundesliga,19-310,2005.0,1.0,0.0,12.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,66.7,24.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,4.0,0.0,6.0,2.0,0.0,0.0,1.0,50.0,3.0,27.0,10.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
1723,1114,Paul Joly,fr FRA,DF,Auxerre,fr Ligue 1,24-217,2000.0,11.0,5.0,529.0,5.9,0.0,5.0,2.0,40.0,0.85,0.34,0.0,0.0,17.6,0.0,0.0,0.0,0.1,0.1,0.03,-0.1,-0.1,259.0,370.0,70.0,4619.0,1598.0,116.0,139.0,83.5,110.0,147.0,74.8,30.0,66.0,45.5,1.0,1.0,0.8,0.0,9.0,25.0,8.0,5.0,31.0,370.0,319.0,49.0,9.0,0.0,5.0,36.0,40.0,0.0,0.0,0.0,0.0,259.0,2.0,11.0,17.0,2.89,15.0,0.0,0.0,1.0,1.0,0.0,2.0,0.34,2.0,0.0,0.0,0.0,0.0,0.0,22.0,15.0,14.0,7.0,1.0,12.0,25.0,48.0,13.0,6.0,0.0,6.0,15.0,37.0,19.0,5.0,468.0,18.0,136.0,221.0,115.0,9.0,468.0,16.0,3.0,18.8,9.0,56.3,242.0,1120.0,584.0,17.0,13.0,1.0,12.0,7.0,276.0,41.0,2.0,0.0,0.0,4.0,16.0,0.0,36.0,15.0,15.0,0.0,0.0,0.0,26.0,7.0,7.0,50.0
1724,1661,Paul Nebel,de GER,MF,Mainz 05,de Bundesliga,22-092,2002.0,13.0,8.0,787.0,8.7,5.0,17.0,7.0,41.2,1.94,0.8,0.29,0.71,18.9,0.0,0.0,0.0,2.1,2.1,0.12,2.9,2.9,285.0,384.0,74.2,4528.0,894.0,157.0,180.0,87.2,95.0,122.0,77.9,23.0,37.0,62.2,1.0,0.8,1.8,0.2,8.0,13.0,12.0,5.0,28.0,384.0,367.0,16.0,6.0,5.0,1.0,31.0,6.0,4.0,0.0,2.0,1.0,285.0,1.0,19.0,21.0,2.4,12.0,2.0,3.0,1.0,3.0,0.0,2.0,0.23,1.0,0.0,0.0,0.0,1.0,0.0,13.0,8.0,4.0,5.0,4.0,4.0,11.0,36.4,7.0,14.0,1.0,13.0,8.0,21.0,14.0,1.0,498.0,13.0,63.0,231.0,212.0,23.0,498.0,19.0,9.0,47.4,10.0,52.6,268.0,1544.0,676.0,25.0,13.0,5.0,18.0,12.0,352.0,66.0,2.0,0.0,0.0,14.0,13.0,1.0,31.0,8.0,8.0,0.0,0.0,0.0,40.0,8.0,20.0,28.6
1725,1749,Paul Onuachu,ng NGA,FW,Southampton,eng Premier League,30-227,1994.0,10.0,4.0,323.0,3.6,0.0,13.0,4.0,30.8,3.62,1.11,0.0,0.0,9.9,0.0,0.0,0.0,1.0,1.0,0.08,-1.0,-1.0,50.0,82.0,61.0,692.0,164.0,31.0,49.0,63.3,10.0,17.0,58.8,5.0,9.0,55.6,0.0,0.2,0.1,-0.2,3.0,5.0,0.0,0.0,6.0,82.0,81.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.0,1.0,4.0,1.11,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,2.0,0.0,2.0,3.0,66.7,1.0,2.0,0.0,2.0,1.0,4.0,5.0,0.0,141.0,5.0,15.0,83.0,45.0,21.0,141.0,13.0,6.0,46.2,4.0,30.8,70.0,323.0,119.0,3.0,1.0,1.0,16.0,12.0,114.0,7.0,1.0,0.0,0.0,10.0,7.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,32.0,17.0,65.3
1726,2429,Paul Wanner,de GER,"MF,FW",Heidenheim,de Bundesliga,19-018,2005.0,15.0,14.0,1053.0,11.7,3.0,11.0,2.0,18.2,0.94,0.17,0.18,1.0,16.6,1.0,1.0,1.0,2.4,1.6,0.15,0.6,0.4,263.0,371.0,70.9,4057.0,1093.0,140.0,170.0,82.4,86.0,114.0,75.4,24.0,52.0,46.2,1.0,1.0,1.0,0.0,14.0,21.0,8.0,2.0,26.0,371.0,312.0,57.0,20.0,4.0,1.0,31.0,3.0,14.0,9.0,4.0,0.0,263.0,2.0,11.0,27.0,2.31,15.0,7.0,1.0,2.0,2.0,0.0,3.0,0.26,3.0,0.0,0.0,0.0,0.0,0.0,26.0,16.0,10.0,16.0,0.0,10.0,20.0,50.0,10.0,7.0,0.0,7.0,3.0,29.0,11.0,0.0,500.0,9.0,86.0,257.0,171.0,22.0,499.0,42.0,19.0,45.2,23.0,54.8,257.0,1440.0,644.0,17.0,19.0,2.0,25.0,18.0,292.0,28.0,2.0,0.0,0.0,17.0,8.0,1.0,31.0,3.0,16.0,0.0,0.0,0.0,50.0,7.0,13.0,35.0
1727,168,Paulo Azzi,br BRA,DF,Cagliari,it Serie A,30-179,1994.0,6.0,5.0,426.0,4.7,0.0,8.0,3.0,37.5,1.69,0.63,0.0,0.0,16.8,0.0,0.0,0.0,0.5,0.5,0.07,-0.5,-0.5,126.0,180.0,70.0,2228.0,889.0,58.0,74.0,78.4,53.0,69.0,76.8,12.0,29.0,41.4,0.0,0.9,0.7,-0.9,5.0,7.0,6.0,4.0,13.0,180.0,161.0,19.0,1.0,1.0,0.0,22.0,18.0,0.0,0.0,0.0,0.0,126.0,0.0,4.0,15.0,3.17,9.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,9.0,3.0,6.0,2.0,5.0,9.0,55.6,4.0,5.0,2.0,3.0,5.0,16.0,11.0,0.0,242.0,19.0,66.0,97.0,84.0,8.0,242.0,13.0,8.0,61.5,4.0,30.8,119.0,804.0,450.0,15.0,10.0,3.0,3.0,4.0,135.0,26.0,2.0,0.0,0.0,5.0,3.0,0.0,22.0,5.0,9.0,0.0,0.0,0.0,24.0,6.0,5.0,54.5
1728,700,Paulo Dybala,ar ARG,"FW,MF",Roma,it Serie A,31-056,1993.0,16.0,12.0,1033.0,11.5,5.0,38.0,12.0,31.6,3.31,1.05,0.08,0.25,21.6,5.0,2.0,2.0,4.9,3.4,0.09,0.1,-0.4,452.0,550.0,82.2,7670.0,1740.0,241.0,265.0,90.9,137.0,163.0,84.0,55.0,84.0,65.5,1.0,3.9,3.9,-2.9,28.0,31.0,24.0,4.0,59.0,550.0,485.0,62.0,20.0,2.0,10.0,43.0,5.0,26.0,9.0,8.0,2.0,452.0,3.0,12.0,65.0,5.67,39.0,13.0,1.0,5.0,7.0,0.0,6.0,0.52,4.0,0.0,0.0,0.0,2.0,0.0,13.0,5.0,3.0,6.0,4.0,6.0,12.0,50.0,6.0,5.0,0.0,5.0,1.0,14.0,1.0,0.0,680.0,5.0,48.0,298.0,342.0,57.0,678.0,31.0,8.0,25.8,14.0,45.2,446.0,2339.0,1061.0,29.0,31.0,15.0,32.0,19.0,530.0,94.0,2.0,0.0,0.0,4.0,45.0,5.0,43.0,1.0,5.0,2.0,0.0,0.0,45.0,6.0,12.0,33.3
1729,1144,Pavel Kadeřábek,cz CZE,DF,Hoffenheim,de Bundesliga,32-260,1992.0,10.0,8.0,686.0,7.6,0.0,5.0,1.0,20.0,0.66,0.13,0.0,0.0,15.4,0.0,0.0,0.0,0.2,0.2,0.04,-0.2,-0.2,247.0,368.0,67.1,3884.0,1348.0,137.0,162.0,84.6,88.0,138.0,63.8,18.0,46.0,39.1,0.0,0.5,0.4,-0.5,7.0,21.0,5.0,3.0,17.0,368.0,300.0,66.0,5.0,0.0,1.0,29.0,61.0,0.0,0.0,0.0,0.0,247.0,2.0,9.0,13.0,1.71,9.0,2.0,1.0,0.0,0.0,1.0,1.0,0.13,1.0,0.0,0.0,0.0,0.0,0.0,14.0,7.0,7.0,2.0,5.0,8.0,16.0,50.0,8.0,7.0,2.0,5.0,10.0,24.0,20.0,1.0,433.0,22.0,107.0,175.0,151.0,13.0,433.0,3.0,3.0,100.0,0.0,0.0,199.0,612.0,251.0,2.0,4.0,1.0,2.0,2.0,271.0,46.0,4.0,0.0,0.0,9.0,3.0,0.0,29.0,10.0,7.0,0.0,0.0,0.0,9.0,25.0,17.0,59.5
1730,586,Paweł Dawidowicz,pl POL,DF,Hellas Verona,it Serie A,29-235,1995.0,11.0,11.0,798.0,8.9,0.0,2.0,0.0,0.0,0.23,0.0,0.0,0.0,10.7,0.0,0.0,0.0,0.2,0.2,0.11,-0.2,-0.2,343.0,402.0,85.3,6388.0,2215.0,130.0,141.0,92.2,174.0,191.0,91.1,32.0,58.0,55.2,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,23.0,402.0,376.0,26.0,15.0,0.0,4.0,1.0,11.0,0.0,0.0,0.0,0.0,343.0,0.0,2.0,1.0,0.11,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.11,1.0,0.0,0.0,0.0,0.0,0.0,19.0,8.0,5.0,12.0,2.0,10.0,13.0,76.9,3.0,8.0,3.0,5.0,11.0,30.0,31.0,2.0,484.0,56.0,208.0,258.0,19.0,6.0,484.0,1.0,1.0,100.0,0.0,0.0,255.0,1303.0,743.0,5.0,4.0,0.0,0.0,1.0,299.0,2.0,4.0,1.0,0.0,18.0,7.0,0.0,1.0,11.0,8.0,0.0,1.0,0.0,28.0,16.0,9.0,64.0
1731,1815,Pedri,es ESP,MF,Barcelona,es La Liga,22-046,2002.0,19.0,17.0,1425.0,15.8,4.0,16.0,8.0,50.0,1.01,0.51,0.25,0.5,18.5,0.0,0.0,0.0,1.7,1.7,0.11,2.3,2.3,986.0,1127.0,87.5,16890.0,4356.0,475.0,506.0,93.9,392.0,434.0,90.3,99.0,138.0,71.7,2.0,3.5,4.3,-1.5,31.0,129.0,28.0,1.0,150.0,1127.0,1072.0,53.0,28.0,12.0,10.0,21.0,7.0,11.0,6.0,1.0,0.0,986.0,2.0,21.0,69.0,4.36,65.0,2.0,0.0,1.0,1.0,0.0,8.0,0.51,8.0,0.0,0.0,0.0,0.0,0.0,28.0,14.0,7.0,18.0,3.0,13.0,38.0,34.2,25.0,23.0,2.0,21.0,12.0,40.0,11.0,1.0,1299.0,22.0,126.0,797.0,388.0,30.0,1299.0,27.0,18.0,66.7,9.0,33.3,800.0,4526.0,2167.0,38.0,38.0,3.0,28.0,18.0,989.0,64.0,2.0,0.0,0.0,7.0,23.0,1.0,21.0,12.0,14.0,0.0,0.0,0.0,118.0,1.0,4.0,20.0
1732,1816,Pedro,es ESP,"FW,MF",Lazio,it Serie A,37-166,1987.0,13.0,4.0,469.0,5.2,3.0,9.0,3.0,33.3,1.73,0.58,0.33,1.0,16.8,0.0,0.0,0.0,1.3,1.3,0.15,1.7,1.7,186.0,228.0,81.6,2989.0,663.0,103.0,113.0,91.2,57.0,69.0,82.6,19.0,29.0,65.5,0.0,0.8,0.8,-0.8,8.0,20.0,9.0,1.0,28.0,228.0,209.0,19.0,3.0,5.0,2.0,20.0,2.0,11.0,5.0,3.0,0.0,186.0,0.0,6.0,21.0,4.04,17.0,3.0,0.0,1.0,0.0,0.0,1.0,0.19,1.0,0.0,0.0,0.0,0.0,0.0,9.0,5.0,1.0,5.0,3.0,5.0,9.0,55.6,4.0,4.0,0.0,4.0,1.0,10.0,2.0,0.0,273.0,4.0,30.0,132.0,115.0,20.0,273.0,14.0,6.0,42.9,5.0,35.7,151.0,942.0,482.0,15.0,8.0,6.0,11.0,12.0,201.0,35.0,1.0,0.0,0.0,9.0,8.0,1.0,20.0,1.0,5.0,0.0,0.0,0.0,25.0,1.0,2.0,33.3
1733,473,Pedro Chirivella,es ESP,MF,Nantes,fr Ligue 1,27-232,1997.0,16.0,15.0,1241.0,13.8,0.0,3.0,0.0,0.0,0.22,0.0,0.0,0.0,23.1,0.0,0.0,0.0,0.2,0.2,0.06,-0.2,-0.2,664.0,805.0,82.5,11693.0,3812.0,297.0,331.0,89.7,282.0,320.0,88.1,71.0,123.0,57.7,1.0,0.6,0.6,0.4,9.0,85.0,10.0,2.0,83.0,805.0,758.0,45.0,31.0,3.0,4.0,8.0,2.0,1.0,0.0,1.0,0.0,664.0,2.0,5.0,27.0,1.96,27.0,0.0,0.0,0.0,0.0,0.0,3.0,0.22,3.0,0.0,0.0,0.0,0.0,0.0,22.0,17.0,11.0,10.0,1.0,9.0,19.0,47.4,10.0,6.0,0.0,6.0,7.0,29.0,28.0,0.0,885.0,25.0,169.0,597.0,123.0,2.0,885.0,4.0,2.0,50.0,2.0,50.0,454.0,1791.0,741.0,5.0,8.0,1.0,9.0,5.0,642.0,12.0,2.0,0.0,0.0,11.0,8.0,0.0,8.0,7.0,17.0,0.0,0.0,0.0,47.0,7.0,8.0,46.7
